Date,User,IsVerified,Tweet,Likes,RT,User_location
6/7/23,Constellation Energy Corporation,,"Where does pride start? In a space of safety & support, where people are empowered to speak their minds and be their authentic selves. In the first edition of #PoweringPride, Electrical Strategic Engineer MacKenzie Estes emphasizes the power of allyship in the LGBTQ+ community.",0,0,
6/18/22,Booking Holdings Inc.,,When you're packing for Pride weekend and wondering how to travel 'light'... 🏳‍,0,0,
6/7/21,United Airlines,,"When you donate to @TrevorProject @HRC & @StartOut using an eligible United Visa card, you'll support non-profits working to uplift the LGBTQ+ community & earn five total miles for every dollar donated up to $1,000 per card. Learn more ➡️ http://united.com/pride2021",0,0,
6/1/22,Starbucks Corporation,,"When we're recognized and accepted for who we are, our communities are stronger for it. 💚During #PrideMonth, we're joining our LGBTQIA2+ partners (employees) in supporting @TransEquality  who advocate for the acceptance and understanding of transgender people. #Pride",0,0,
6/29/20,Merck & Co. Inc.,,"When we’re surrounded by support, our lives benefit for the better. See just how important acceptance and love is for everyone in the LGBTQ+ community. #Pride2020",0,0,
6/27/20,Alaska Air Group Inc.,,"When we say our Pride flies nonstop, we mean it! 🌈",0,0,
12/15/20,Dow Inc.,,"When we said — we want to be the world's most inclusive materials science company — we meant it.Proud to join your growing coalition, @OFB_LGBT",0,0,
4/5/19,Mastercard Incorporated Class A,,"When we celebrate our true selves, we celebrate our best selves. Join us in Miami to kick off the Pride season. #AcceptanceMatters",0,0,
6/21/23,Viatris Inc.,,"When Shane came out as a gay man, his parents were accepting and supportive. But not everyone is so lucky. At a time when #LGBTQ+ people are under attack in many parts of the world, visibility and support are more crucial than ever, he says. Read more:  https://viatr.is/3NGrfia",0,0,
6/19/18,BlackRock Inc.,,"When people come out at work or present themselves as an active #ally, they’re taking a step forward at being authentic at work.” Learn more about how the OUT & Allies Network  @BlackRock has enabled our employees to bring their whole selves to work. #Pride http://bit.ly/2K6w30c",0,0,
6/29/22,Intuit Inc.,,"When Paul Conroy realized there wasn’t a theatre company dedicated to telling LGBTQIA+ stories in Atlanta, he decided to open one. In honor of #Pride,@QuickBooks is spotlighting LGBTQ+ entrepreneurs like Paul and the Out Front Theatre Company.",0,0,
6/8/21,DaVita Inc.,,"When Lexi Powers (she/her/hers) joined the Village, she was excited to hear about VillagePRIDE because she wanted to find a community despite working remotely. She enjoys building relationships with fellow LGBTQ+ teammates and the advocacy/education provided. #PrideMonth",0,0,
6/1/23,Gilead Sciences Inc.,,"When Joe Hawkins moved to the San Francisco Bay Area, he was surprised to learn Oakland was the only major city in California without a dedicated LGBTQ+ center. So he went on to co-found a community center to fill the gap. #Pride2023",0,0,
8/9/19,Medtronic Plc,,"When it comes to our suppliers, we seek out small businesses and those owned by women, ethnically diverse groups, disabled, LGBTQ+ individuals, and veterans. Hear how Bobby Herrara started his company and why we voted him our supplier of the year. http://bit.ly/31rjKk9",0,0,
6/28/22,Sealed Air Corporation,,"When it comes to increasing #DEI in the workplace, SEE's Pride Initiative co-founder Nick Randone suggests that we ""remember that we are all human. We are all different. And we are all unique."" Hear more: https://bit.ly/3zdM3Xv  #SealedAirProud #PrideMonth",0,0,
6/30/19,Mastercard Incorporated Class A,,"When it comes to acceptance, we all move forward together. Visit Acceptance Street, at the corner of Christopher & Gay in NYC. #AcceptanceMatters
",0,0,
6/30/22,Morgan Stanley,,"When it began, our Pride & Ally network was a place where LGBT+ employees and their supporters could build community and network. 13 years later, it has become a force for change around the world, from the courtroom to the boardroom. https://mgstn.ly/3NMwsC5 #Pride",0,0,
7/2/19,Salesforce Inc.,,"When employees can safely bring their whole selves to the workplace, they do better work and that leads to success."" We're honored to join the @HRC and more than 200 businesses standing up for the rights of LGBTQ employees, family members, and customers: https://sforce.co/2ROwttx",0,0,
6/22/18,Ceridian HCM Holding Inc.,,"When celebrating #Pride, companies can miss the mark if they’re not clear on why they’re doing it. Progressive companies recognize it’s not only about celebrating for a month – you need a bigger goal in mind. Here's why we celebrate and how we’re doing it: https://ceridian.com/blog/the-key-to-celebrating-pride-at-work-be-clear-on-why-you%E2%80%99re-doing-it?utm_source=social&utm_medium=twitter-organic&utm_campaign=the-key-to-celebrating-pride-at-work-be-clear-on-why-you%25E2%2580%2599re-doing-it",0,0,
3/22/21,M&T Bank Corporation,,"When @AlbrightKnox presented an opportunity to partner on a community-focused LGBTQ+ mural in 2020, we were honored to participate. It’s beyond an honor to be recognized with @CrowleyWebb with the @AAF_Buffalo Adfamous Community Award for this video. #CommunityBank",0,0,
1/23/18,Accenture Plc Class A,,What’s the economic case for cities to be LGBT inclusive?,0,0,
12/10/20,United Parcel Service Inc. Class B,,What started as a journey to accept her son turned into a mission to give all 🏳️‍🌈 LGBTQ+ people some motherly love and 🤗  @FreeMomHugs. Share the love with a RT 👇.✨ #WishesDelivered ✨,0,0,
6/20/19,Sysco Corporation,,"What is an ally? Allies embody Sysco’s value of Inclusiveness. Being inclusive allows us to create a safe, diverse and dynamic work environment for our associates and customers where everyone has an equal opportunity to feel valued and respected, including LGBTQ+ people. #Pride",0,0,
11/21/18,3M Company,,"What happens when 66,000 fans create a moment, helping to make @usbankstadium glow purple with Vikings' pride? As the Official Science Partner of the @Vikings, we can't wait to show you how we'll be supporting our hometown team Sunday night. #Skol",0,0,
9/20/18,Cisco,,What happens when 200+ #LGBTQ students from 93 colleges come together for a day of networking and inspiration? Learn more about #O4UTech:,0,0,
9/18/18,Cisco Systems Inc.,,What happens when 200+ #LGBTQ students from 93 colleges come together for a day of networking and inspiration?,0,0,
11/4/21,Union Pacific Corporation,,"What first struck Union Pacific CIO Rahul Jalali when he arrived one year ago ""was that UP’s biggest asset isn’t trains, locomotives and terminals; it’s people. UP’s employees are hardworking, mission-focused and driven by a sense of pride and purpose.""",0,0,
6/26/20,Bank of New York Mellon Corp,,What does real inclusion look like? We invited a panelist of speakers to talk about the importance of bridging our communities during our signature #PrideMonth event. Explore how our PRISM employee resource group is making an impact: https://bny.mn/3dAWohN,0,0,
6/25/20,Amgen Inc.,,"What does PRIDE month mean to you? Six Amgen employees share what it means to them. Click below to hear how this month represents a time of celebration, belonging and reflection. We hope you’ll be as inspired and proud as we are to support #PRIDE2020.",0,0,
6/17/19,Lincoln National Corp,,"What does pride mean to you? We’re asking this at pride events across the country. Now, we want to hear from you! Tell us 👇",0,0,
6/4/20,Walgreens Boots Alliance Inc.,,What does Pride mean to you? #WeAreWBA,0,0,
6/30/22,Consolidated Edison Inc.,,What does pride mean to you? #PrideMonth,0,0,
7/10/18,Accenture Plc Class A,,What does it take for #LGBT professionals to thrive? Our new global research uncovers the key factors: https://accntu.re/2zygOci #GettingToEqual #PrideAtAccenture,0,0,
6/22/23,Leidos Holdings Inc.,,"What does it mean to be an #LGBTQ ally and how does #TeamLeidos get involved?In celebration of #PrideMonth, find out how you can be an ally and get on board with #LeidosInclusion. http://ms.spr.ly/6017nJZXW",0,0,
6/11/20,Cisco,,"What does it actually look like to be a LGBT+ ally — specifically, in the workplace? Find out: http://cs.co/6014GHAuj #LGBTQ #CiscoPRIDE",0,0,
6/11/20,Cisco Systems Inc.,,"What does it actually look like to be a LGBT+ ally — specifically, in the workplace?",0,0,
6/30/22,General Electric Company,,"What does good allyship look like? Pronouns are a great place to start, but that's the beginning. Sarthak Prakash, co-lead of 🌈GE Pride Alliance🌈 South Asia Hub, talks allyship & his passion for advocacy in the workplace.Read his Q&A: https://invent.ge/3AeG4SG #PrideMonth",0,0,
6/15/23,Synopsys Inc.,,What does #PrideMonth mean to you? Read our blog for perspectives from members our PRIDE Employee Resource Group and advice for LGBTQIA+ individuals seeking a meaningful #career in tech and allies looking to support the community 🏳️‍🌈 #SynopsysPride,0,0,
6/22/23,FMC Corporation,,"What does #Pride mean to you? Whether you’re an Ally or LGBTQ+, our definitions of Pride can be deeply personal. In celebration of #PrideMonth, FMC team members from across the globe are excited to share their personal definitions of Pride.➡️View More: https://tinyurl.com/PrideIsFMC",0,0,
6/1/21,Franklin Resources Inc.,,"What does #PRIDE mean to you? Watch to hear answers from proud Franklin Templeton employees around the globe.
",0,0,
6/1/22,Accenture Plc Class A,,"What does #Pride mean to you? Visibility. Belonging. Authenticity. Tell us in the comments—and watch this space all month, as we'll be sharing what it means to our #LGBTIQ+ community and allies. 🌈💜",0,0,
6/1/21,Accenture Plc Class A,,"What does #Pride mean to you? Progress? Visibility? Joy?Over the next few weeks, we’ll be sharing what it means to our LGBTI community and allies. 🌈💜 https://accntu.re/3fEcKdG #PrideAtAccenture #Pride2021",0,0,
6/16/22,Cognizant Technology Solutions Corporation Class A,,"What does #authenticity really mean? To us, it means everything—and everyone who makes up our diverse work culture. What does “being authentic” mean to you? https://cogniz.at/3O9A1mi #PrideMonth",0,0,
7/3/20,Becton Dickinson and Company,,What do you get when you combine 139 BD associates and the Pride Flag? A powerful visual representation of associates who are willing to support and empower the LGBTQ+ community! Check out how UK&I associates celebrated Pride Month whilst working remotely: https://bddy.me/2D3DuU5,0,0,
6/30/20,Becton Dickinson and Company,,What do you get when you combine 139 BD associates and the Pride Flag? A powerful visual representation of associates who are willing to support and empower the LGBTQ+ community! Check out how UK&I associates celebrated Pride Month whilst working remotely: https://bddy.me/2D3DuU5,0,0,
12/2/20,United Parcel Service Inc. Class B,,What do you do when you can’t hug someone? You send them some love. 💌  See how we helped Sara deliver  @FreeMomHugs to LGBTQ+ people in need of some love. ✨ #WishesDelivered ✨,0,0,
6/12/18,Match Group Inc.,,What do #LGBTQ singles say: Is sexting a #yass or a nay? 🍆🍑 #pridemonth,0,0,
6/15/18,AbbVie Inc.,,What are the ways we show our commitment to diversity and inclusion? Here are just a few:✔ Employee resource groups like AbbVie PRIDE✔ Grassroots programs such as #changemakers ✔A dedicated VP of Diversity & Inclusion Learn more: http://bit.ly/2HTF3AI#PrideMonth,0,0,
6/1/21,Edwards Lifesciences Corporation,,"What are some great ways to celebrate #PrideMonth? You can learn more about LGBTQ+ history and global initiatives, read a coming out story, learn/share pronouns or wear #Pride colors. How are you choosing to celebrate Pride this year? #Pride2021",0,0,
